ID,Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
5260.00,Air India,1/04/2019,Kolkata,Banglore,CCU _ HYD _ BLR,19:00,09:50 02 Apr,14h 50m,1 stop,No info,4227.00
5261.00,Air India,21/03/2019,Delhi,Cochin,DEL _ JAI _ BOM _ COK,12:00,07:40 22 Mar,19h 40m,2 stops,No info,9706.00
5262.00,SpiceJet,6/05/2019,Mumbai,Hyderabad,BOM _ HYD,13:15,14:45,1h 30m,non-stop,No info,2017.00
5263.00,IndiGo,12/06/2019,Delhi,Cochin,DEL _ HYD _ COK,08:35,22:30,13h 55m,1 stop,No info,6442.00
5264.00,Jet Airways,15/06/2019,Banglore,Delhi,BLR _ DEL,18:55,22:00,3h 5m,non-stop,No info,8016.00
5265.00,IndiGo,1/04/2019,Delhi,Cochin,DEL _ HYD _ COK,06:50,12:10,5h 20m,1 stop,No info,5298.00
5266.00,Vistara,21/05/2019,Banglore,Delhi,BLR _ DEL,17:00,19:35,2h 35m,non-stop,No info,4878.00
5267.00,Jet Airways,24/06/2019,Delhi,Cochin,DEL _ BOM _ COK,14:00,04:25 25 Jun,14h 25m,1 stop,In-flight meal not included,10262.00
5268.00,IndiGo,12/05/2019,Kolkata,Banglore,CCU _ HYD _ BLR,04:50,09:50,5h,1 stop,No info,4176.00
5269.00,IndiGo,15/06/2019,Delhi,Cochin,DEL _ BOM _ COK,11:25,01:30 16 Jun,14h 5m,1 stop,No info,5883.00
5270.00,Multiple carriers,6/06/2019,Delhi,Cochin,DEL _ BOM _ COK,10:00,19:00,9h,1 stop,No info,12717.00
5271.00,IndiGo,12/05/2019,Chennai,Kolkata,MAA _ CCU,07:55,10:15,2h 20m,non-stop,No info,3850.00
5272.00,IndiGo,27/05/2019,Chennai,Kolkata,MAA _ CCU,19:35,21:55,2h 20m,non-stop,No info,3597.00
5273.00,SpiceJet,9/05/2019,Mumbai,Hyderabad,BOM _ HYD,13:15,14:45,1h 30m,non-stop,No check-in baggage included,2175.00
5274.00,Air Asia,12/04/2019,Banglore,Delhi,BLR _ DEL,23:55,02:45 13 Apr,2h 50m,non-stop,No info,7080.00
5275.00,Jet Airways,1/04/2019,Kolkata,Banglore,CCU _ BOM _ BLR,21:10,08:15 02 Apr,11h 5m,1 stop,In-flight meal not included,8849.00
5276.00,Jet Airways,12/06/2019,Kolkata,Banglore,CCU _ BOM _ BLR,08:25,19:50,11h 25m,1 stop,In-flight meal not included,9899.00
5277.00,Vistara,15/06/2019,Banglore,Delhi,BLR _ DEL,07:00,09:40,2h 40m,non-stop,No info,4878.00
5278.00,Multiple carriers,9/05/2019,Delhi,Cochin,DEL _ BOM _ COK,07:30,19:15,11h 45m,1 stop,No info,7787.00
5279.00,SpiceJet,3/05/2019,Chennai,Kolkata,MAA _ CCU,17:45,20:05,2h 20m,non-stop,No info,3597.00
5280.00,GoAir,1/04/2019,Delhi,Cochin,DEL _ BOM _ COK,10:35,19:35,9h,1 stop,No info,5281.00
5281.00,Vistara,15/05/2019,Kolkata,Banglore,CCU _ DEL _ BLR,20:20,18:50 16 May,22h 30m,1 stop,No info,9345.00
5282.00,IndiGo,24/06/2019,Delhi,Cochin,DEL _ HYD _ COK,11:55,22:30,10h 35m,1 stop,No info,6442.00
5283.00,IndiGo,6/06/2019,Delhi,Cochin,DEL _ BOM _ COK,09:15,21:00,11h 45m,1 stop,No info,6838.00
5284.00,SpiceJet,3/06/2019,Chennai,Kolkata,MAA _ CCU,17:45,20:05,2h 20m,non-stop,No info,3597.00
5285.00,SpiceJet,21/03/2019,Mumbai,Hyderabad,BOM _ HYD,05:45,07:05,1h 20m,non-stop,No info,3173.00
5286.00,Multiple carriers,3/06/2019,Delhi,Cochin,DEL _ BOM _ COK,18:15,01:30 04 Jun,7h 15m,1 stop,No info,13377.00
5287.00,Jet Airways,9/05/2019,Kolkata,Banglore,CCU _ DEL _ BLR,20:25,18:00 10 May,21h 35m,1 stop,In-flight meal not included,9314.00
5288.00,Multiple carriers,9/03/2019,Delhi,Cochin,DEL _ HYD _ COK,13:15,22:20,9h 5m,1 stop,No info,9856.00
5289.00,Air India,21/05/2019,Delhi,Cochin,DEL _ BOM _ COK,08:00,19:15,11h 15m,1 stop,No info,8372.00
5290.00,Jet Airways,1/04/2019,Kolkata,Banglore,CCU _ BOM _ BLR,18:55,18:15 02 Apr,23h 20m,1 stop,In-flight meal not included,7064.00
5291.00,IndiGo,1/05/2019,Kolkata,Banglore,CCU _ BLR,22:15,00:50 02 May,2h 35m,non-stop,No info,4804.00
5292.00,Jet Airways,27/05/2019,Delhi,Cochin,DEL _ JAI _ BOM _ COK,05:30,19:00,13h 30m,2 stops,In-flight meal not included,13029.00
5293.00,IndiGo,24/05/2019,Delhi,Cochin,DEL _ HYD _ COK,14:20,22:30,8h 10m,1 stop,No info,7640.00
5294.00,Jet Airways,01/03/2019,Banglore,New Delhi,BLR _ BOM _ DEL,08:00,15:15,7h 15m,1 stop,No info,22270.00
5295.00,Air India,1/04/2019,Banglore,Delhi,BLR _ DEL,21:05,23:55,2h 50m,non-stop,No info,4441.00
5296.00,Jet Airways,27/05/2019,Delhi,Cochin,DEL _ BOM _ COK,09:00,04:25 28 May,19h 25m,1 stop,In-flight meal not included,12898.00
5297.00,Jet Airways,1/04/2019,Kolkata,Banglore,CCU _ BOM _ BLR,18:55,16:20 02 Apr,21h 25m,1 stop,In-flight meal not included,7064.00
5298.00,Jet Airways,9/06/2019,Kolkata,Banglore,CCU _ BOM _ BLR,08:25,20:45,12h 20m,1 stop,In-flight meal not included,10844.00
5299.00,SpiceJet,9/06/2019,Kolkata,Banglore,CCU _ BLR,09:00,11:25,2h 25m,non-stop,No info,4174.00
5300.00,Jet Airways,12/06/2019,Kolkata,Banglore,CCU _ BOM _ BLR,16:30,20:45 13 Jun,28h 15m,1 stop,In-flight meal not included,8529.00
5301.00,IndiGo,21/05/2019,Banglore,Delhi,BLR _ DEL,22:10,01:00 22 May,2h 50m,non-stop,No info,3625.00
5302.00,IndiGo,21/05/2019,Banglore,Delhi,BLR _ DEL,00:30,03:25,2h 55m,non-stop,No info,3419.00
5303.00,IndiGo,24/05/2019,Chennai,Kolkata,MAA _ CCU,05:15,07:40,2h 25m,non-stop,No info,3850.00
5304.00,Air India,24/05/2019,Kolkata,Banglore,CCU _ BOM _ COK _ BLR,16:50,13:45 25 May,20h 55m,2 stops,No info,12802.00
5305.00,SpiceJet,6/03/2019,Delhi,Cochin,DEL _ MAA _ COK,15:55,21:55,6h,1 stop,No info,9748.00
5306.00,IndiGo,3/06/2019,Delhi,Cochin,DEL _ BOM _ COK,17:10,01:30 04 Jun,8h 20m,1 stop,No info,6104.00
5307.00,IndiGo,21/06/2019,Banglore,Delhi,BLR _ DEL,21:15,00:15 22 Jun,3h,non-stop,No info,3943.00
5308.00,IndiGo,3/06/2019,Delhi,Cochin,DEL _ HYD _ COK,06:50,16:10,9h 20m,1 stop,No info,7514.00
5309.00,Jet Airways,06/03/2019,Banglore,New Delhi,BLR _ DEL,19:55,22:35,2h 40m,non-stop,No info,18308.00
5310.00,Air India,6/03/2019,Mumbai,Hyderabad,BOM _ GOI _ PNQ _ HYD,21:10,16:55,4h 15m,2 stops,No info,17327.00
5311.00,Air India,27/03/2019,Delhi,Cochin,DEL _ HYD _ BOM _ COK,13:05,07:40 28 Mar,18h 35m,2 stops,No info,8892.00
5312.00,Multiple carriers,27/05/2019,Delhi,Cochin,DEL _ BOM _ COK,10:20,19:00,8h 40m,1 stop,No info,9794.00
5313.00,IndiGo,1/04/2019,Banglore,Delhi,BLR _ DEL,00:30,03:25,2h 55m,non-stop,No info,4423.00
5314.00,Jet Airways,24/05/2019,Kolkata,Banglore,CCU _ BOM _ BLR,20:00,20:45 25 May,24h 45m,1 stop,In-flight meal not included,10844.00
5315.00,Jet Airways,9/05/2019,Delhi,Cochin,DEL _ BOM _ COK,18:15,19:00 10 May,24h 45m,1 stop,No info,15554.00
5316.00,Vistara,1/05/2019,Chennai,Kolkata,MAA _ CCU,17:45,20:05,2h 20m,non-stop,No info,11982.00
5317.00,IndiGo,3/06/2019,Mumbai,Hyderabad,BOM _ HYD,06:25,07:55,1h 30m,non-stop,No info,4049.00
5318.00,IndiGo,24/03/2019,Kolkata,Banglore,CCU _ BLR,14:20,16:55,2h 35m,non-stop,No info,5618.00
5319.00,Air India,27/06/2019,Delhi,Cochin,DEL _ CCU _ BOM _ COK,20:15,19:15 28 Jun,23h,2 stops,No info,13591.00
5320.00,Multiple carriers,27/05/2019,Delhi,Cochin,DEL _ BOM _ COK,10:00,01:30 28 May,15h 30m,1 stop,No info,9508.00
5321.00,SpiceJet,18/06/2019,Chennai,Kolkata,MAA _ CCU,09:45,12:00,2h 15m,non-stop,No check-in baggage included,3543.00
5322.00,Jet Airways,18/04/2019,Banglore,Delhi,BLR _ DEL,18:55,22:00,3h 5m,non-stop,No info,7229.00
5323.00,Vistara,18/06/2019,Banglore,Delhi,BLR _ DEL,11:30,14:20,2h 50m,non-stop,No info,4668.00
5324.00,Jet Airways,21/05/2019,Kolkata,Banglore,CCU _ BOM _ BLR,14:05,10:05 22 May,20h,1 stop,No info,14388.00
5325.00,Jet Airways,15/05/2019,Kolkata,Banglore,CCU _ BOM _ BLR,18:55,12:00 16 May,17h 5m,1 stop,In-flight meal not included,10844.00
5326.00,Air India,9/06/2019,Delhi,Cochin,DEL _ MAA _ COK,20:40,09:25 10 Jun,12h 45m,1 stop,No info,7690.00
5327.00,Jet Airways,21/05/2019,Kolkata,Banglore,CCU _ DEL _ BLR,09:35,09:45 22 May,24h 10m,1 stop,No info,13067.00
5328.00,SpiceJet,3/04/2019,Mumbai,Hyderabad,BOM _ HYD,05:45,07:15,1h 30m,non-stop,No check-in baggage included,1965.00
5329.00,Jet Airways,9/03/2019,Delhi,Cochin,DEL _ BOM _ COK,16:00,18:50 10 Mar,26h 50m,1 stop,No info,16289.00
5330.00,Air India,12/05/2019,Kolkata,Banglore,CCU _ DEL _ BLR,20:30,08:55 13 May,12h 25m,1 stop,No info,10203.00
5331.00,Jet Airways,6/05/2019,Kolkata,Banglore,CCU _ BOM _ BLR,14:05,23:35,9h 30m,1 stop,No info,15149.00
5332.00,Vistara,21/05/2019,Kolkata,Banglore,CCU _ DEL _ BLR,17:00,23:25,6h 25m,1 stop,No info,9345.00
5333.00,SpiceJet,18/05/2019,Mumbai,Hyderabad,BOM _ HYD,05:45,07:15,1h 30m,non-stop,No info,2017.00
5334.00,Vistara,15/05/2019,Kolkata,Banglore,CCU _ DEL _ BLR,07:10,23:25,16h 15m,1 stop,No info,9345.00
5335.00,Air India,6/05/2019,Kolkata,Banglore,CCU _ MAA _ BLR,14:35,15:20 07 May,24h 45m,1 stop,No info,6528.00
5336.00,Multiple carriers,3/03/2019,Delhi,Cochin,DEL _ BOM _ COK,07:00,13:20,6h 20m,1 stop,No info,15603.00
5337.00,Jet Airways,24/06/2019,Delhi,Cochin,DEL _ NAG _ BOM _ COK,06:45,04:25 25 Jun,21h 40m,2 stops,No info,13376.00
5338.00,SpiceJet,27/06/2019,Delhi,Cochin,DEL _ MAA _ COK,06:05,11:20,5h 15m,1 stop,No info,5583.00
5339.00,Jet Airways,9/06/2019,Delhi,Cochin,DEL _ BOM _ COK,16:00,19:00 10 Jun,27h,1 stop,In-flight meal not included,10577.00
5340.00,Air India,15/05/2019,Delhi,Cochin,DEL _ JAI _ BOM _ COK,12:00,07:40 16 May,19h 40m,2 stops,No info,10651.00
5341.00,Jet Airways,12/06/2019,Kolkata,Banglore,CCU _ BOM _ BLR,14:05,04:40 13 Jun,14h 35m,1 stop,In-flight meal not included,7594.00
5342.00,Air Asia,1/05/2019,Kolkata,Banglore,CCU _ BBI _ BLR,06:50,10:30,3h 40m,1 stop,No info,6857.00
5343.00,IndiGo,27/04/2019,Banglore,Delhi,BLR _ DEL,13:00,15:50,2h 50m,non-stop,No info,4423.00
5344.00,Jet Airways,12/06/2019,Delhi,Cochin,DEL _ BHO _ BOM _ COK,05:30,12:35,7h 5m,2 stops,In-flight meal not included,13344.00
5345.00,SpiceJet,27/04/2019,Banglore,Delhi,BLR _ DEL,21:10,00:05 28 Apr,2h 55m,non-stop,No info,3971.00
5346.00,Jet Airways,24/06/2019,Delhi,Cochin,DEL _ BOM _ COK,09:00,19:00,10h,1 stop,No info,18371.00
5347.00,Jet Airways,27/03/2019,Delhi,Cochin,DEL _ AMD _ BOM _ COK,19:10,04:25 29 Mar,33h 15m,2 stops,In-flight meal not included,6643.00
5348.00,Multiple carriers,6/03/2019,Delhi,Cochin,DEL _ BOM _ COK,11:30,19:15,7h 45m,1 stop,No info,15077.00
5349.00,Air India,1/05/2019,Banglore,Delhi,BLR _ DEL,10:00,12:45,2h 45m,non-stop,No info,6121.00
5350.00,SpiceJet,3/03/2019,Mumbai,Hyderabad,BOM _ HYD,13:10,14:30,1h 20m,non-stop,No info,5755.00
5351.00,Air India,9/04/2019,Delhi,Cochin,DEL _ MAA _ COK,20:40,09:25 10 Apr,12h 45m,1 stop,No info,4487.00
5352.00,SpiceJet,21/05/2019,Delhi,Cochin,DEL _ PNQ _ COK,08:45,13:15,4h 30m,1 stop,No check-in baggage included,5158.00
5353.00,Jet Airways,1/05/2019,Kolkata,Banglore,CCU _ BOM _ BLR,20:00,04:40 02 May,8h 40m,1 stop,In-flight meal not included,8586.00
5354.00,Air India,1/06/2019,Mumbai,Hyderabad,BOM _ HYD,06:20,07:40,1h 20m,non-stop,No info,3100.00
5355.00,Jet Airways,9/05/2019,Mumbai,Hyderabad,BOM _ HYD,02:55,04:20,1h 25m,non-stop,In-flight meal not included,3210.00
5356.00,Jet Airways,9/05/2019,Delhi,Cochin,DEL _ BOM _ COK,19:15,12:35 10 May,17h 20m,1 stop,In-flight meal not included,12373.00
5357.00,Multiple carriers,3/03/2019,Delhi,Cochin,DEL _ BOM _ COK,06:40,18:50,12h 10m,1 stop,No info,15135.00
5358.00,Jet Airways,27/06/2019,Delhi,Cochin,DEL _ IDR _ BOM _ COK,05:30,19:00,13h 30m,2 stops,No info,13292.00
5359.00,SpiceJet,6/06/2019,Mumbai,Hyderabad,BOM _ HYD,13:15,14:45,1h 30m,non-stop,No info,2017.00
5360.00,Jet Airways,12/06/2019,Delhi,Cochin,DEL _ NAG _ BOM _ COK,14:35,12:35 13 Jun,22h,2 stops,In-flight meal not included,10919.00
5361.00,Vistara,6/03/2019,Mumbai,Hyderabad,BOM _ DEL _ HYD,21:55,22:55 07 Mar,25h,1 stop,No info,12395.00
5362.00,SpiceJet,21/06/2019,Chennai,Kolkata,MAA _ CCU,09:45,12:00,2h 15m,non-stop,No check-in baggage included,3543.00
5363.00,Jet Airways,6/05/2019,Mumbai,Hyderabad,BOM _ HYD,19:35,21:05,1h 30m,non-stop,In-flight meal not included,2228.00
5364.00,Air India,21/03/2019,Delhi,Cochin,DEL _ AMD _ BOM _ COK,19:45,19:15 22 Mar,23h 30m,2 stops,No info,8236.00
5365.00,Air Asia,3/06/2019,Delhi,Cochin,DEL _ BLR _ COK,16:45,06:35 04 Jun,13h 50m,1 stop,No info,11410.00
5366.00,Jet Airways,21/05/2019,Delhi,Cochin,DEL _ AMD _ BOM _ COK,23:05,12:35 22 May,13h 30m,2 stops,No info,15129.00
5367.00,GoAir,24/06/2019,Kolkata,Banglore,CCU _ BLR,15:20,17:55,2h 35m,non-stop,No info,3514.00
5368.00,Jet Airways,6/06/2019,Kolkata,Banglore,CCU _ DEL _ BLR,09:35,21:05,11h 30m,1 stop,In-flight meal not included,13469.00
5369.00,IndiGo,9/04/2019,Banglore,Delhi,BLR _ DEL,21:15,00:15 10 Apr,3h,non-stop,No info,3943.00
5370.00,Vistara,03/03/2019,Banglore,New Delhi,BLR _ DEL,21:10,00:05 04 Mar,2h 55m,non-stop,No info,7608.00
5371.00,Air India,27/05/2019,Banglore,Delhi,BLR _ DEL,10:00,12:45,2h 45m,non-stop,No info,6961.00
5372.00,Multiple carriers,1/06/2019,Delhi,Cochin,DEL _ BOM _ COK,09:15,19:00,9h 45m,1 stop,No info,12042.00
5373.00,Jet Airways Business,01/03/2019,Banglore,New Delhi,BLR _ BOM _ DEL,05:45,12:25,6h 40m,1 stop,Business class,62427.00
5374.00,Air India,09/03/2019,Banglore,New Delhi,BLR _ VGA _ HYD _ DEL,10:30,21:25,10h 55m,2 stops,No info,9586.00
5375.00,SpiceJet,1/06/2019,Chennai,Kolkata,MAA _ CCU,08:20,10:35,2h 15m,non-stop,No check-in baggage included,3543.00
5376.00,Jet Airways,9/06/2019,Delhi,Cochin,DEL _ LKO _ BOM _ COK,09:25,12:35 10 Jun,27h 10m,2 stops,No info,13882.00
5377.00,Jet Airways,24/05/2019,Kolkata,Banglore,CCU _ GAU _ BLR,10:20,17:35,7h 15m,1 stop,No info,8781.00
5378.00,Air Asia,12/06/2019,Kolkata,Banglore,CCU _ IXR _ DEL _ BLR,15:10,23:30,8h 20m,2 stops,No info,5192.00
5379.00,IndiGo,27/03/2019,Delhi,Cochin,DEL _ HYD _ COK,06:40,22:20,15h 40m,1 stop,No info,6442.00
5380.00,Jet Airways,6/05/2019,Delhi,Cochin,DEL _ BOM _ COK,22:50,12:35 07 May,13h 45m,1 stop,No info,15554.00
5381.00,Jet Airways,21/05/2019,Kolkata,Banglore,CCU _ BOM _ BLR,18:55,16:20 22 May,21h 25m,1 stop,In-flight meal not included,10844.00
5382.00,IndiGo,3/04/2019,Mumbai,Hyderabad,BOM _ HYD,12:00,13:30,1h 30m,non-stop,No info,2754.00
5383.00,Multiple carriers,21/05/2019,Delhi,Cochin,DEL _ BOM _ COK,14:00,21:00,7h,1 stop,No info,14067.00
5384.00,GoAir,27/04/2019,Delhi,Cochin,DEL _ AMD _ COK,07:25,13:35,6h 10m,1 stop,No info,5140.00
5385.00,IndiGo,9/05/2019,Delhi,Cochin,DEL _ BOM _ COK,10:35,01:30 10 May,14h 55m,1 stop,No info,8330.00
5386.00,Jet Airways,3/03/2019,Mumbai,Hyderabad,BOM _ HYD,19:35,21:05,1h 30m,non-stop,No info,5678.00
5387.00,Jet Airways,12/03/2019,Banglore,New Delhi,BLR _ BOM _ DEL,22:55,18:25 13 Mar,19h 30m,1 stop,In-flight meal not included,11087.00
5388.00,GoAir,01/03/2019,Banglore,New Delhi,BLR _ DEL,20:55,23:50,2h 55m,non-stop,No info,18558.00
5389.00,IndiGo,1/03/2019,Mumbai,Hyderabad,BOM _ HYD,02:30,04:00,1h 30m,non-stop,No info,16000.00
5390.00,SpiceJet,6/05/2019,Banglore,Delhi,BLR _ DEL,21:10,00:05 07 May,2h 55m,non-stop,No check-in baggage included,3573.00
5391.00,Multiple carriers,15/05/2019,Delhi,Cochin,DEL _ BOM _ COK,12:50,01:30 16 May,12h 40m,1 stop,No info,7670.00
5392.00,Jet Airways,24/06/2019,Delhi,Cochin,DEL _ AMD _ BOM _ COK,23:05,19:00 25 Jun,19h 55m,2 stops,No info,12819.00
5393.00,Vistara,15/05/2019,Banglore,Delhi,BLR _ DEL,17:00,19:35,2h 35m,non-stop,No info,4878.00
5394.00,Jet Airways,27/06/2019,Delhi,Cochin,DEL _ IDR _ BOM _ COK,21:25,19:00 28 Jun,21h 35m,2 stops,In-flight meal not included,11507.00
5395.00,Air Asia,6/06/2019,Delhi,Cochin,DEL _ BLR _ COK,07:55,13:25,5h 30m,1 stop,No info,8759.00
5396.00,Jet Airways,12/06/2019,Delhi,Cochin,DEL _ BOM _ COK,17:30,19:00 13 Jun,25h 30m,1 stop,In-flight meal not included,10262.00
5397.00,Air India,21/05/2019,Delhi,Cochin,DEL _ HYD _ MAA _ COK,07:05,09:25 22 May,26h 20m,2 stops,No info,10975.00
5398.00,Jet Airways,6/06/2019,Delhi,Cochin,DEL _ BOM _ COK,19:15,04:25 07 Jun,9h 10m,1 stop,In-flight meal not included,10262.00
5399.00,Multiple carriers,27/06/2019,Delhi,Cochin,DEL _ BOM _ COK,12:50,21:00,8h 10m,1 stop,In-flight meal not included,6007.00
5400.00,IndiGo,21/03/2019,Chennai,Kolkata,MAA _ CCU,11:35,14:00,2h 25m,non-stop,No info,3858.00
5401.00,IndiGo,27/06/2019,Delhi,Cochin,DEL _ HYD _ COK,14:20,22:30,8h 10m,1 stop,No info,6412.00
5402.00,Air India,21/04/2019,Kolkata,Banglore,CCU _ BLR,14:15,16:45,2h 30m,non-stop,No info,6245.00
5403.00,Air India,9/06/2019,Delhi,Cochin,DEL _ AMD _ BOM _ COK,19:45,19:15 10 Jun,23h 30m,2 stops,No info,9968.00
5404.00,Multiple carriers,9/03/2019,Delhi,Cochin,DEL _ BOM _ COK,02:15,12:55,10h 40m,1 stop,In-flight meal not included,18260.00
5405.00,IndiGo,03/03/2019,Banglore,New Delhi,BLR _ DEL,18:25,21:20,2h 55m,non-stop,No info,8855.00
5406.00,Jet Airways,24/05/2019,Kolkata,Banglore,CCU _ BOM _ BLR,08:25,18:15,9h 50m,1 stop,In-flight meal not included,10844.00
5407.00,SpiceJet,27/05/2019,Chennai,Kolkata,MAA _ CCU,08:20,10:35,2h 15m,non-stop,No info,3597.00
5408.00,Jet Airways,6/05/2019,Kolkata,Banglore,CCU _ DEL _ BLR,17:00,21:05 07 May,28h 5m,1 stop,No info,13067.00
5409.00,Jet Airways,12/03/2019,Banglore,New Delhi,BLR _ BOM _ DEL,16:55,10:45 13 Mar,17h 50m,1 stop,No info,13817.00
5410.00,Air India,12/03/2019,Banglore,New Delhi,BLR _ BOM _ DEL,06:45,23:15,16h 30m,1 stop,No info,11602.00
5411.00,Jet Airways,9/05/2019,Kolkata,Banglore,CCU _ BOM _ BLR,16:30,18:15 10 May,25h 45m,1 stop,No info,13941.00
5412.00,Jet Airways,15/05/2019,Kolkata,Banglore,CCU _ DEL _ BLR,20:25,19:10 16 May,22h 45m,1 stop,No info,14151.00
5413.00,IndiGo,15/05/2019,Banglore,Delhi,BLR _ DEL,04:00,06:50,2h 50m,non-stop,No info,3943.00
5414.00,Jet Airways,12/05/2019,Kolkata,Banglore,CCU _ BOM _ BLR,06:30,18:15,11h 45m,1 stop,In-flight meal not included,10844.00
5415.00,SpiceJet,18/06/2019,Mumbai,Hyderabad,BOM _ HYD,05:45,07:15,1h 30m,non-stop,No info,2753.00
5416.00,Jet Airways,12/06/2019,Delhi,Cochin,DEL _ BOM _ COK,02:15,19:00,16h 45m,1 stop,No info,14714.00
5417.00,Multiple carriers,18/05/2019,Delhi,Cochin,DEL _ HYD _ COK,07:05,16:10,9h 5m,1 stop,No info,9646.00
5418.00,Jet Airways,9/05/2019,Delhi,Cochin,DEL _ BOM _ COK,07:05,12:35,5h 30m,1 stop,No info,15554.00
5419.00,Air India,18/03/2019,Banglore,New Delhi,BLR _ VGA _ VTZ _ DEL,10:30,17:45,7h 15m,2 stops,No info,13261.00
5420.00,Jet Airways,18/03/2019,Banglore,New Delhi,BLR _ BOM _ DEL,11:40,05:05 16 Mar,17h 25m,1 stop,In-flight meal not included,11087.00
5421.00,Jet Airways,15/06/2019,Delhi,Cochin,DEL _ IDR _ BOM _ COK,05:30,19:00,13h 30m,2 stops,In-flight meal not included,11507.00
5422.00,Multiple carriers,9/05/2019,Delhi,Cochin,DEL _ BOM _ COK,19:00,01:30 10 May,6h 30m,1 stop,No info,9424.00
5423.00,GoAir,12/04/2019,Banglore,Delhi,BLR _ DEL,11:40,14:30,2h 50m,non-stop,No info,4937.00
5424.00,SpiceJet,6/06/2019,Banglore,Delhi,BLR _ DEL,21:10,00:05 07 Jun,2h 55m,non-stop,No check-in baggage included,3257.00
5425.00,IndiGo,6/05/2019,Banglore,Delhi,BLR _ DEL,08:30,11:20,2h 50m,non-stop,No info,4823.00
5426.00,IndiGo,12/05/2019,Chennai,Kolkata,MAA _ CCU,22:05,00:25 13 May,2h 20m,non-stop,No info,5277.00
5427.00,SpiceJet,9/04/2019,Kolkata,Banglore,CCU _ BLR,17:10,19:40,2h 30m,non-stop,No info,3873.00
5428.00,Jet Airways,24/05/2019,Kolkata,Banglore,CCU _ BOM _ BLR,16:30,04:40 25 May,12h 10m,1 stop,In-flight meal not included,10844.00
5429.00,Multiple carriers,27/05/2019,Delhi,Cochin,DEL _ BOM _ COK,17:00,01:30 28 May,8h 30m,1 stop,No info,7198.00
5430.00,Air India,15/05/2019,Delhi,Cochin,DEL _ COK,05:10,08:00,2h 50m,non-stop,No info,6094.00
5431.00,IndiGo,3/05/2019,Banglore,Delhi,BLR _ DEL,06:05,08:50,2h 45m,non-stop,No info,3943.00
5432.00,IndiGo,15/05/2019,Banglore,Delhi,BLR _ DEL,21:15,00:15 16 May,3h,non-stop,No info,3943.00
5433.00,Jet Airways,1/04/2019,Kolkata,Banglore,CCU _ BOM _ BLR,20:00,12:00 02 Apr,16h,1 stop,No info,12681.00
5434.00,Vistara,15/04/2019,Banglore,Delhi,BLR _ DEL,17:00,19:35,2h 35m,non-stop,No info,5613.00
5435.00,SpiceJet,24/05/2019,Kolkata,Banglore,CCU _ BLR,09:00,11:25,2h 25m,non-stop,No info,3873.00
5436.00,Jet Airways,27/05/2019,Delhi,Cochin,DEL _ BOM _ COK,13:00,12:35 28 May,23h 35m,1 stop,In-flight meal not included,12898.00
5437.00,Jet Airways,9/05/2019,Delhi,Cochin,DEL _ JAI _ BOM _ COK,05:30,04:25 10 May,22h 55m,2 stops,No info,15129.00
5438.00,SpiceJet,9/05/2019,Chennai,Kolkata,MAA _ CCU,08:20,10:35,2h 15m,non-stop,No info,3911.00
5439.00,IndiGo,12/06/2019,Delhi,Cochin,DEL _ COK,21:05,00:20 13 Jun,3h 15m,non-stop,No info,6015.00
5440.00,Jet Airways,01/03/2019,Banglore,New Delhi,BLR _ BOM _ DEL,16:55,23:00,6h 5m,1 stop,No info,54826.00
5441.00,IndiGo,27/03/2019,Delhi,Cochin,DEL _ BOM _ COK,20:30,01:35 28 Mar,5h 5m,1 stop,No info,5073.00
5442.00,IndiGo,21/03/2019,Chennai,Kolkata,MAA _ CCU,05:15,07:35,2h 20m,non-stop,No info,4326.00
5443.00,Air India,24/06/2019,Delhi,Cochin,DEL _ AMD _ BOM _ COK,16:40,19:15 25 Jun,26h 35m,2 stops,No info,9443.00
5444.00,Jet Airways,3/06/2019,Mumbai,Hyderabad,BOM _ HYD,10:20,11:50,1h 30m,non-stop,No info,8040.00
5445.00,Jet Airways,3/04/2019,Banglore,Delhi,BLR _ DEL,06:00,08:45,2h 45m,non-stop,No info,7229.00
5446.00,IndiGo,15/06/2019,Banglore,Delhi,BLR _ DEL,13:00,15:50,2h 50m,non-stop,No info,3943.00
5447.00,Air India,06/03/2019,Banglore,New Delhi,BLR _ HBX _ BOM _ BHO _ DEL,12:00,23:25,11h 25m,3 stops,No info,14195.00
5448.00,Jet Airways,15/06/2019,Delhi,Cochin,DEL _ IDR _ BOM _ COK,09:35,04:25 16 Jun,18h 50m,2 stops,No info,13292.00
5449.00,IndiGo,3/04/2019,Kolkata,Banglore,CCU _ BLR,11:30,14:05,2h 35m,non-stop,No info,4174.00
5450.00,Jet Airways,06/03/2019,Banglore,New Delhi,BLR _ BOM _ DEL,07:00,21:20,14h 20m,1 stop,No info,16736.00
5451.00,Jet Airways,12/05/2019,Banglore,Delhi,BLR _ DEL,06:00,08:45,2h 45m,non-stop,In-flight meal not included,5198.00
5452.00,Multiple carriers,3/06/2019,Delhi,Cochin,DEL _ BOM _ COK,07:05,19:15,12h 10m,1 stop,No info,15058.00
5453.00,IndiGo,3/04/2019,Delhi,Cochin,DEL _ BOM _ COK,10:35,15:35,5h,1 stop,No info,5073.00
